Operation,Dropdown Selection,ROM Hack Title,Created By,Exits,Difficulty,Type,Added Date,SMWC ID,SMWCentral Page URL,Direct Download URL,SMWCentral Rating
UPSERT,Super Mario World Ridley X Hack 2 Super 8-Bit,Super Mario World Ridley X Hack 2 Super 8-Bit,Ridley X,53,Intermediate,Standard,2026-08-01,42737,https://www.smwcentral.net/?a=details&id=42737&p=section,https://dl.smwcentral.net/42737/smw%20ridleyx%20hack2%20v1.0.zip,0
UPSERT,New Super Mario World 2: Around The World,New Super Mario World 2: Around The World,Pink Gold Peach,119,Advanced,Standard,2019-12-10,21541,https://www.smwcentral.net/?a=details&id=21541&p=section,https://dl.smwcentral.net/21541/New%20Super%20Mario%20World%202%20Around%20The%20World.zip,4.76
