Operation,Dropdown Selection,ROM Hack Title,Created By,Exits,Difficulty,Type,Added Date,SMWC ID,SMWCentral Page URL,Direct Download URL,SMWCentral Rating
UPSERT,Super Swunsh World,Super Swunsh World,ChrizStylez,11,Expert,Kaizo,2020-04-08,22253,https://www.smwcentral.net/?a=details&id=22253&p=section,https://dl.smwcentral.net/22253/Super_Swunsh_World1.1.zip,4.12
UPSERT,Quest for milk,Quest for milk,Lush_50,6,Intermediate,Kaizo,2022-11-03,32480,https://www.smwcentral.net/?a=details&id=32480&p=section,https://dl.smwcentral.net/32480/QUEST%20FOR%20MILK%20%28v1.2%29.zip,4.33
