Operation,Dropdown Selection,ROM Hack Title,Created By,Exits,Difficulty,Type,Added Date,SMWC ID,SMWCentral Page URL,Direct Download URL,SMWCentral Rating
UPSERT,Bounceland: The Quest for The Holy Springboard,Bounceland: The Quest for The Holy Springboard,Segment1Zone2,10,Intermediate,Standard,2025-03-02,39209,https://www.smwcentral.net/?a=details&id=39209&p=section,https://dl.smwcentral.net/39209/Bounceland%20v1.02.zip,4.12
UPSERT,Brothermen,Brothermen,"JezJitzu, MorrieTheMagpie, pnaha",5,Advanced,Kaizo,2026-07-11,42661,https://www.smwcentral.net/?a=details&id=42661&p=section,https://dl.smwcentral.net/42661/Brothermen.zip,4.33
