Operation,Dropdown Selection,ROM Hack Title,Created By,Exits,Difficulty,Type,Added Date,SMWC ID,SMWCentral Page URL,Direct Download URL,SMWCentral Rating
UPSERT,Luigi Kaizo King,Luigi Kaizo King,Yagami,13,Expert,Kaizo,2019-08-15,20906,https://www.smwcentral.net/?a=details&id=20906&p=section,https://dl.smwcentral.net/20906/LKK.zip,4.11
UPSERT,Super Smile Face World,Super Smile Face World,Captain_Hacko,20,Newcomer,Standard,2020-08-22,24342,https://www.smwcentral.net/?a=details&id=24342&p=section,https://dl.smwcentral.net/24342/Super_Smile_Face_World.zip,4.67
